genre_ids,original_language,original_title,overview,popularity,poster_path,vote_average,title
"[35, 80]",en,Police Academy 3: Back in Training,"When police funding is cut, the Governor announces he must close one of the academies. To make it fair, the two police academies must compete against each other to stay in operation. Mauser persuades two officers in Lassard's academy to better his odds, but things don't quite turn out as expected...",16.18,/pBxGgWSR0CMaCVMA2kQS5MWU1z3.jpg,5.803,Police Academy 3: Back in Training
"[28, 35, 27, 53]",en,Eight Legged Freaks,"The residents of a rural mining town discover that an unfortunate chemical spill has caused hundreds of little spiders to mutate overnight to the size of SUVs. It's then up to mining engineer Chris McCormack and Sheriff Sam Parker to mobilize an eclectic group of townspeople, including the Sheriff's young son, Mike, her daughter, Ashley, and paranoid radio announcer Harlan, into battle against the bloodthirsty eight-legged beasts.",20.302,/5blAumPPS6vX6zcUlt9oIhOEheK.jpg,5.8,Eight Legged Freaks
"[27, 878, 53]",en,Morgan,A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,13.781,/v1Qb1I0wVvk8FQaNaat9DHlKFGc.jpg,5.802,Morgan
"[27, 53]",en,House at the End of the Street,"A mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. When the daughter befriends the surviving son, she learns the story is far from over.",12.226,/9GqcpWNNVXRTxY1u24VmlZuO5ht.jpg,5.8,House at the End of the Street
"[28, 35, 10751, 12]",en,Spy Kids,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",27.722,/j3rUkHIAAoKr6jU30q3Db4fcIF9.jpg,5.801,Spy Kids
"[878, 28]",en,Battle: Los Angeles,"When once distant UFOs become a terrifying threat and an alien invasion force begins attacking Earths major costal and riverside cities, a U.S Marine staff sergeant and his team are sent into battle only to find they must take it upon themselves to defeat an unknown enemy and protect what remains of Los Angeles.",24.246,/4kxLt9MWCyJVoatYy06yGGQ1P5n.jpg,5.8,Battle: Los Angeles
"[35, 10749, 18]",en,Four Christmases,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.",10.635,/zixj44TC7rwzpxtJAG5OzFJnEqe.jpg,5.799,Four Christmases
[27],en,47 Meters Down,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",21.264,/2IgdRUTdHyoI3nFORcnnYEKOGIH.jpg,5.8,47 Meters Down
"[12, 10751, 14, 878, 53, 28]",en,Race to Witch Mountain,"A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.",18.033,/5RBZsOKMMxnp8L6UmOiylKOw4yo.jpg,5.796,Race to Witch Mountain
"[12, 28, 53]",en,The Three Musketeers,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,19.543,/woCADkkDIIKrOMEokbFOEsAYtUa.jpg,5.794,The Three Musketeers
"[878, 53]",en,Spiderhead,A prisoner in a state-of-the-art penitentiary begins to question the purpose of the emotion-controlling drugs he's testing for a pharmaceutical genius.,16.941,/7COPO5B9AOKIB4sEkvNu0wfve3c.jpg,5.793,Spiderhead
[35],en,Not Another Teen Movie,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movies of the 1980s and '90s.",29.626,/9ZaGxvj1mqdKVLpSloq4mzS7SK6.jpg,5.8,Not Another Teen Movie
"[35, 10751, 12, 14, 10749]",en,Herbie Fully Loaded,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",25.945,/7lTfTZ8CDfXw09eAv3OOvsbCVgs.jpg,5.792,Herbie Fully Loaded
"[12, 14, 27, 9648]",en,Fantasy Island,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",22.234,/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg,5.8,Fantasy Island
"[35, 10749]",en,To Rome with Love,"Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man.",8.102,/f6yBjjTQaOIzSOLVcCqlfcWxUqW.jpg,5.785,To Rome with Love
"[28, 14, 878]",en,Fantastic Four,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",42.876,/4YMcYEFS8sFuW3soP1HVmgR3cSm.jpg,5.783,Fantastic Four
"[28, 12]",en,Hercules,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",45.684,/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg,5.8,Hercules
"[35, 10749]",en,The To Do List,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",12.755,/vSVYCcvDJljrESZo1jJyXPVvwfk.jpg,5.8,The To Do List
"[28, 12, 35]",en,30 Minutes or Less,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...",13.375,/pfsNMZcA9aAzvEqdOnq40KwEl7h.jpg,5.8,30 Minutes or Less
"[16, 12, 14, 10751]",fr,Arthur 3: la guerre des deux mondes,"With Maltazard now seven feet tall and Arthur still two inches small, our hero must find a way to grow back to his normal size and stop the Evil M once and for all, with the help of Selenia and Betameche.",15.857,/wBT40NqmBz65WYmIGhDnWcgzPcA.jpg,5.8,Arthur 3: The War of the Two Worlds
[35],it,Benvenuti al Nord,"Now in the Far North (i.e. Milan!), Alberto has accepted to manage a program for efficiency improvement in the Italian Post. He devotes all his time and all his energy to this noble task and neglects his wife Silvia, which of course annoys her beyond limits. Things do not fare much better in Castellabate where it is rather Maria, Matta's wife, who gets on his nerves by always blaming him for his lack of ambition. One day, due to a misunderstanding, Mattia is transferred to... Milan! And on whose doorstep does he land? Alberto's of course!",8.453,/wZTQUqeQuyGlOZ0WLCTNrSGV3I5.jpg,5.777,Welcome to the North
"[12, 28, 53, 878]",en,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",35.177,/wEr0FAAKPjlZ63i2WuuB2ge8OWv.jpg,5.776,G.I. Joe: The Rise of Cobra
"[53, 9648]",en,88 Minutes,"Famed forensic psychiatrist Dr. Jack Gramm enjoys a reputation as one of the most sought-after profilers around. His expert testimony has resulted in the conviction of many criminals, including serial killer Jon Forster. On the eve of Forster's execution, one of Gramm's students is murdered in a vicious copycat crime, and Gramm himself receives an ominous message informing him that he has less than 90 minutes to live.",9.959,/oDZu8UGTLRw7jcDKmTdm7O87bnq.jpg,5.8,88 Minutes
"[27, 9648, 53]",en,The Ward,"Kristen, a troubled young woman, is captured by the police after burning down a farmhouse and is locked in the North Bend Psychiatric Hospital. Soon, she begins to suspect that the place has a dark secret at its core and she's determined to find out what it is.",13.724,/x2dqoY5cYop46SKebNXRNL5EXEM.jpg,5.776,The Ward
[27],en,A Nightmare on Elm Street Part 2: Freddy's Revenge,"Jesse Walsh moves with his family into the home of the lone survivor from a series of attacks by dream-stalking monster, Freddy Krueger. There, he is bedeviled by nightmares and inexplicably violent impulses.",25.815,/rvAmOv0sZcoQCyJjHPQN4wU8ut4.jpg,5.8,A Nightmare on Elm Street Part 2: Freddy's Revenge
"[878, 28, 12]",en,Superman Returns,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",23.868,/385XwTQZDpRX2d3kxtnpiLrjBXw.jpg,5.8,Superman Returns
[27],en,Annabelle,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,52.604,/yLsuU2P2SpDYFwtZQ7dtfVAf6TE.jpg,5.774,Annabelle
"[27, 53]",en,Clown,"A loving father finds a clown suit for his son's birthday party, only to realize the suit is part of an evil curse that turns its wearer into a killer.",13.874,/gp5QyaU49utfWVVL698BzlN2vMh.jpg,5.774,Clown
"[14, 27, 53]",en,Don't Be Afraid of the Dark,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,16.804,/jMBMm1jwqvILV8p1K44brBnmwLK.jpg,5.8,Don't Be Afraid of the Dark
"[10749, 35]",en,Just Married,"Although Tom Leezak and Sarah McNerney come from different worlds, they are both unexpectedly swept off their feet after their first meeting. They quickly fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. After their wedding, the happy couple sets off - with the highest of hopes and ideals about love and marriage - on what they expect will be the perfect honeymoon in Italy. Thanks to a relentless string of bad luck with one disaster after another, and an impromptu visit from Sarah's wealthy one-time ex-lover Peter Prentiss, the newlyweds experience the honeymoon from hell that tests the limits of their young love.  Is it worth throwing away their love and marriage?",24.581,/FRqnYDjbstsCgLSJJ3SifOh2ca.jpg,5.8,Just Married
"[16, 10751, 12, 35, 14]",en,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",30.487,/vRhnslP2gW0QDym7BsMeSuioUfK.jpg,5.8,The Smurfs
[18],en,Rocky V,"A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",21.736,/tevHaVxtrMTaUi8f3YjLWYSSY8A.jpg,5.768,Rocky V
"[14, 35, 10751]",en,Nine Lives,A stuffy businessman finds himself trapped inside the body of his family's cat.,12.917,/i457G22lL9t2yhEFdYz5Nd1M5DV.jpg,5.764,Nine Lives
"[16, 35, 10751]",en,Hop,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",19.33,/hRa9MJTgCbSuL3h2CVPwUdYOWJH.jpg,5.764,Hop
"[35, 80]",en,Big Momma's House 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper-class kids in order to spy on their computer hacker father.",25.787,/wlbov6pkgySqYZilZcO54f29Dg1.jpg,5.763,Big Momma's House 2
